"","Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"818","Que lindo a demostração de respeito aos nossos elefantes. Esses animais precisam sem respeitados. Linda música 🎷","@monicadias9239","https://yt3.ggpht.com/ytc/AIdro_lSojBOch5hPGv1GoZW_iaol7NMDTKOBtYFX3QJiHhhYp3A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@monicadias9239","UC8YRDxQQbUnKpnwl9jP_bOg","0","0","2024-05-15T13:33:10Z","2024-05-15T13:33:10Z","Ugzl2pj4_boyIN8zhLl4AaABAg",NA,"1G4isv_Fylg"
"819","Anyone in the year 2024","@user-lt9gv1fl6u","https://yt3.ggpht.com/ytc/AIdro_mkLO97kTQBhD1y6_12_RwCBlZbvm0lFWC1fm-6j2EAW9Vj9t7ftMX_By3gz5Ppz7-oIQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-lt9gv1fl6u","UCnoHjakHCWIonsaPN1JDVkw","0","9","2024-05-15T13:21:08Z","2024-05-15T13:21:08Z","UgzgUH0ElsbBwsk5MIx4AaABAg",NA,"1G4isv_Fylg"
"820","Want to feel the paradise by attending coldplay concert😭🌸","@prativapokharel6339","https://yt3.ggpht.com/N-rmiPfbrHKsFuNN3MV836c7ybfBfzLo4Dx9D8c1cf5fDRQ1gmusS9t1sJF-8p84M2W1qXJPnA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@prativapokharel6339","UCn8OdmTMxLXhThhULDMQ5RQ","1","1","2024-05-15T12:44:35Z","2024-05-15T12:44:35Z","UgygXcQLZrgBqVvy3O94AaABAg",NA,"1G4isv_Fylg"
"821","😍😍😍😍 this song is amazing .","@marietheresejean-adjoua8393","https://yt3.ggpht.com/ytc/AIdro_nZa2L5tvX7AvSd4Ge5CNES4grhI0iSwAR0FOEKVgy-ONyNf84-qq6U12ADeVbgPcot_Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@marietheresejean-adjoua8393","UCkoIlw2Np2YKuZBQjU5SIaA","0","0","2024-05-15T12:07:06Z","2024-05-15T12:07:06Z","UgwRRWk754qIg8iKLPl4AaABAg",NA,"1G4isv_Fylg"
"822","15 Abril, 2024!! As 07:50 AM.
F1 ao lado do meu dog!!!
Com percepções incríveis que o mundo oferece!
Agradeça por hoje, reflita sobre ontem! Planeje o amanhã!!!
Vamos viver e não apenas existe!!! Temos nosso propósito!! 
Nosso verdadeiro IKIGAI!!","@italothacio2965","https://yt3.ggpht.com/ytc/AIdro_mBzdpWcaFnW8rxGCS1lMVtDAdhRVc9bmFU5OrztX1cZIs=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@italothacio2965","UCL2knv1qjJfL6WWNnzxqTZA","0","0","2024-05-15T10:51:48Z","2024-05-15T10:51:48Z","Ugz5D95fs2Des6Wcgld4AaABAg",NA,"1G4isv_Fylg"
"823","I just wanna say 70 years from now this comment section will be full of dead people so Enjoy your life to the fullest while you can. All love and Peace from yours truly Indonesian.","@vardunothegr8","https://yt3.ggpht.com/xPd-mtjMOvYDd3UZfkQlKXHIIKcHhyT30i9tz-xTKZx--frqdnVKaFJcYhRDFc7B-1iSOEzx4A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@vardunothegr8","UCFHuF9YIc7lt8aqGIbhLMdQ","0","1","2024-05-15T10:31:18Z","2024-05-15T10:31:18Z","Ugwa-WuG1kcNM2LF5cl4AaABAg",NA,"1G4isv_Fylg"
"824","Anyone here in May 2024?","@nepreff5565","https://yt3.ggpht.com/ytc/AIdro_kDXizrhyDxtTLL-ajjaISluVsfhODRxSuVUOC2AGwqhP0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@nepreff5565","UCRWry1sGSJxdQmB5SY1VIgQ","0","8","2024-05-15T10:25:29Z","2024-05-15T10:25:29Z","Ugzsff68-P1FCSZBCjh4AaABAg",NA,"1G4isv_Fylg"
"825","Anyone here in May 2024","@Thatboitrae","https://yt3.ggpht.com/Ikic_ChpRZ6OlckVEqGyBzGIf65Xg_PtfZuQ4BDtk2SJCuaknWWgR9swwZjyFHagEFzD1Ob8Kg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Thatboitrae","UCSS13FjeopsaAZVQk9MFEpA","0","1","2024-05-15T08:59:57Z","2024-05-15T08:59:57Z","Ugw2hYYTbGEVO7QmFsJ4AaABAg",NA,"1G4isv_Fylg"
"826","has it really been 12 years… i remember when it first came out 😢","@scorpionnl6145","https://yt3.ggpht.com/ytc/AIdro_lSgLzw4nbIjWPMIgwFU7KXWRYIeWjEJX_2eeE25A4Ir4s=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@scorpionnl6145","UCaXDv1e96HsAdew5Te7lf0w","0","0","2024-05-15T06:53:22Z","2024-05-15T06:53:22Z","Ugxmn9wWTH_m7QxbWEp4AaABAg",NA,"1G4isv_Fylg"
"827","Si eres hispano, y no estas aca por wiily, hermano, en algo estas fallando","@nutriux","https://yt3.ggpht.com/eQtNT-n875mMmmw42qTvRBEzNBfWO9PsICRcO33AscPRpl-H4aYNnDgigJvUlUipGtFzPhRz=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@nutriux","UCyiBUuNEJeTrVTEODPLi94w","0","0","2024-05-15T06:07:11Z","2024-05-15T06:07:11Z","UgwZN-qyUazMKPik2gt4AaABAg",NA,"1G4isv_Fylg"
"828","This time i always thought it was ""air dust""","@SubmachineOP","https://yt3.ggpht.com/VZzjtjvoCVe50oNDbUtXOAJW6c6XJa1E-hw4YnoC3K07SOeA0b6LWhd_q_1bnkkxrSGjx7XCNw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@SubmachineOP","UCL8V5-zVQOV2oyj43udMQ2Q","0","0","2024-05-15T04:23:22Z","2024-05-15T04:23:22Z","UgxbVfgN843aR8Q-DRN4AaABAg",NA,"1G4isv_Fylg"
"829","Anyone here in May 2024?","@thereginacarpenter2230","https://yt3.ggpht.com/ytc/AIdro_mmMTa4J7J8Dm6hKNhVsFcKrFB7hDokLz2BvSx_y_2CTA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@thereginacarpenter2230","UCHcut2n5zixR7QsWzmhuQ4w","7","55","2024-05-15T02:10:05Z","2024-05-15T02:10:05Z","Ugy6s6jAhkjksTWjKp54AaABAg",NA,"1G4isv_Fylg"
"830","Anyone in May 2024?","@Pratik.Carlos.Karki.","https://yt3.ggpht.com/VSlx8ixVQv5jANqTVD2ipO13KvfH87txwo6CXLopdJj9_rLyNxdMqJnZKHG5A8HPv115Fzd4_g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Pratik.Carlos.Karki.","UCkd7eyTzrReCmHP9CFf0d2A","2","4","2024-05-15T01:44:23Z","2024-05-15T01:44:23Z","UgwhggG4a0qx4K7Ck2Z4AaABAg",NA,"1G4isv_Fylg"
"831","Elephant love forever ❤❤❤","@salvamontoya1301","https://yt3.ggpht.com/ytc/AIdro_mQlJ4_yYLPRZnVK530k46r5fEF7kh9omhXQrZ_qGw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@salvamontoya1301","UCV-ygMJofoLlQnEVGxQ7NaA","0","0","2024-05-15T01:40:48Z","2024-05-15T01:40:48Z","UgyfuyRMBkYW21kLjQd4AaABAg",NA,"1G4isv_Fylg"
"832","Anyone MAY 2024","@salvamontoya1301","https://yt3.ggpht.com/ytc/AIdro_mQlJ4_yYLPRZnVK530k46r5fEF7kh9omhXQrZ_qGw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@salvamontoya1301","UCV-ygMJofoLlQnEVGxQ7NaA","0","0","2024-05-15T01:39:18Z","2024-05-15T01:39:18Z","UgzUtoE91DCUm6lzJlJ4AaABAg",NA,"1G4isv_Fylg"
"833","um elefante ecomoda muita gente?","@dimasgoncalvessantana9522","https://yt3.ggpht.com/ytc/AIdro_nZ_Xlkb8YxX91sYYLqMdMeNHnIy270CYw_F0Ck0A8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dimasgoncalvessantana9522","UCrhjtp6M5YQKmbfdosM-XAw","1","1","2024-05-15T01:03:07Z","2024-05-15T01:03:07Z","UgxYhrAls0nlZ3PFk8t4AaABAg",NA,"1G4isv_Fylg"
"834","EL MEJOR MV DE TODOS LOS TIEMPOS , DIOS COMO AMO PARADISE","@woni-0624","https://yt3.ggpht.com/8sPoweApf9yDboSwM6ehzB9Ag0MT9Wr9RWvkuicFTchJAPVEblXGy0GCyZG07_nXJKUv0ci5=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@woni-0624","UC9efPz_MDDFaIEdAuEI2KZg","0","1","2024-05-15T00:35:13Z","2024-05-15T00:35:13Z","Ugzj5uLpqgoW2aG-jFd4AaABAg",NA,"1G4isv_Fylg"
"835","This song has a tone like a combination of love and freedom, which I love those tones","@Springtrap840","https://yt3.ggpht.com/IPpghuzBWMEpKJokjiTdFl67rCBJni5fcewua69SEklNQQEaoZrC0TUZ7zYjDO8zti544Sm-=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Springtrap840","UC42Z4CRXfiLrZkgIxWMwZ6g","5","25","2024-05-14T21:51:52Z","2024-05-14T21:51:52Z","UgyGc1G8ZkEvhwhf6cR4AaABAg",NA,"1G4isv_Fylg"
"836","When she was just a girl, she expected the world
But it flew away from her reach
So she ran away in her sleep and dreamed of
Para-para-paradise, para-para-paradise, para-para-paradise
Every time she closed her eyes
When she was just a girl, she expected the world
But it flew away from her reach and the bullets catch in her teeth
Life goes on, it gets so heavy
The wheel breaks the butterfly, every tear a waterfall
In the night, the stormy night, she'd close her eyes
In the night, the stormy night, away she'd fly
And dream of para-para-paradise
Para-para-paradise
Para-para-paradise
She'd dream of para-para-paradise
Para-para-paradise
Para-para-paradise
La-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la-la
And so lying underneath those stormy skies
She'd say, ""oh
I know the sun must set to rise""
This could be para-para-paradise
Para-para-paradise
This could be para-para-paradise
(Oh-oh-oh-oh-oh, oh-oh-oh)
This could be para-para-paradise
Para-para-paradise
This could be para-para-paradise
(Oh-oh-oh-oh-oh, oh-oh)
This could be para-para-paradise
Para-para-paradise
This could be para-para-paradise
(Oh-oh-oh-oh-oh, oh-oh)","@raxatpen.1444","https://yt3.ggpht.com/bwicRKPUB2H-vk3vBmmA0r0o6nduNVyYLYlFACZP-SQyGNWeF4p38Q_m1ZyGgoSPYOO9pRkOF2g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@raxatpen.1444","UCf2b49l9USDz9ILrkgFfk2g","0","3","2024-05-14T19:31:52Z","2024-05-14T19:31:52Z","Ugw3HhlzAOv3KwUQ9lR4AaABAg",NA,"1G4isv_Fylg"
"837","Tive aq","@Warlley0800","https://yt3.ggpht.com/Wd7OtMxLibnH4gS_qiGQeIBm28PTfapeAj_IA1VuLoSUoe11QqH_JmtKcbWPKW_usFukvpK9=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Warlley0800","UCb1900NASy9OIZvtpfHBxww","1","1","2024-05-14T19:26:48Z","2024-05-14T19:26:48Z","Ugx0UKg7GTQUiFbY5ll4AaABAg",NA,"1G4isv_Fylg"
"838","😭😭","@Candelaaa__c","https://yt3.ggpht.com/iHUWmVTlCkGciH38ses3QgTJIco_3CScyVafD_0o8uNTSexij86AbldkpMtYrmgjirDYa714=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Candelaaa__c","UC-cef_i2_mbzqgnX2pAgSGA","0","0","2024-05-14T18:21:39Z","2024-05-14T18:21:39Z","Ugwc33N_-cXtkTLG1et4AaABAg",NA,"1G4isv_Fylg"
"839","покойся с миром😢","@user-tf3qr7pw5l","https://yt3.ggpht.com/J-tzuitXYE7smKZ6ayEyqgesgO_FlvHRgJRr4Ms8OsPg501Yzkg9ZnUMZ-bjjnt82__h8ahMsQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-tf3qr7pw5l","UCbRU2NBZ4dlBFSFXs4UVLOw","0","0","2024-05-14T18:18:27Z","2024-05-14T18:18:27Z","Ugz8a_3hvpqJA1xoG5x4AaABAg",NA,"1G4isv_Fylg"
"840","Anyone here in may 2024","@princedhaka629","https://yt3.ggpht.com/ytc/AIdro_kiqhmd1iZe7ayQWYBWWUCqLKJ0RJftvfKPB9VIhvRucnw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@princedhaka629","UCzbVDhLSocjxP_SRaaab68g","0","0","2024-05-14T17:48:37Z","2024-05-14T17:48:37Z","UgxrcrAQQWRIyNovU_V4AaABAg",NA,"1G4isv_Fylg"
"841","❤","@Kenneth-gj5zs","https://yt3.ggpht.com/ytc/AIdro_lRt6WW5Mx5FaSdPV8ixuBiNJFziWhpT_Q-GYTOIS-GLMjrDl8d6eWdF16o0T_syLL2Vw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Kenneth-gj5zs","UCyZinkjXqigwH7h3-QykpCQ","0","1","2024-05-14T17:26:51Z","2024-05-14T17:26:51Z","UgzqcCzj2R23xM1Z3kJ4AaABAg",NA,"1G4isv_Fylg"
"842","Anyone here in May 2024","@emtabangcura9115","https://yt3.ggpht.com/cxo_kE7nxigwRHGXDM2Mc0UdGbdj335bpYSc_dXNx3Glx5DP-WvQJpjGHvYoMRcwuX5-tBs=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@emtabangcura9115","UCGRN-HSTb-mhTY5e-cjvvbg","0","1","2024-05-14T15:45:33Z","2024-05-14T15:45:33Z","UgwyTDQM1CNmP2ldZZt4AaABAg",NA,"1G4isv_Fylg"
"843","In 2024 in May","@brandomvillalobos97","https://yt3.ggpht.com/j_rx_lqKuLtb8OlFpI6ai2UIfTwFUTmK4UxeVdqnmCsALz5-ZoknvD26lkvboBgzvM-eF9c4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@brandomvillalobos97","UCXkRJ058LMIWfH_9zlZQDJQ","0","1","2024-05-14T14:55:44Z","2024-05-14T14:55:44Z","UgzHh9HeiJFIVYQnFu94AaABAg",NA,"1G4isv_Fylg"
"844","Girl0% Drugs0% 100% elephant","@brandomvillalobos97","https://yt3.ggpht.com/j_rx_lqKuLtb8OlFpI6ai2UIfTwFUTmK4UxeVdqnmCsALz5-ZoknvD26lkvboBgzvM-eF9c4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@brandomvillalobos97","UCXkRJ058LMIWfH_9zlZQDJQ","0","1","2024-05-14T14:53:56Z","2024-05-14T14:53:56Z","UgxIY6zf_kOrHAqjkoF4AaABAg",NA,"1G4isv_Fylg"
"845","La chanson avec laquelle j'ai découvert Coldplay
Je l'adore 
Je ne pourrai jamais l'oublier ❤❤❤❤","@Dory_D98","https://yt3.ggpht.com/0vraXqtgGheOIcx-oPbO_G1V098LLAkBs2cZ6pWjCb8elTXaTvo2dODTeOKS0iKxQWKPyd-Afg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Dory_D98","UCmFBVVwK0p8DsNmJYhzye7A","0","0","2024-05-14T14:32:44Z","2024-05-14T14:32:44Z","UgyNk-bBtV3pq9wb0QB4AaABAg",NA,"1G4isv_Fylg"
"846","it's me ....may 14 2024","@ShubhanjaliJohnDalvi","https://yt3.ggpht.com/hMQXcNyHBjIwSBXlzp9JIFWsqr6nkQdy5_MSlg-iWRehsjm7xQTI_SPrF3CyHnAEwtogulA8XA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ShubhanjaliJohnDalvi","UCyz9gWHZZKxr2uQrZ-9UdFA","0","0","2024-05-14T14:19:05Z","2024-05-14T14:19:05Z","UgzQg0J1vwA3hWrh_9p4AaABAg",NA,"1G4isv_Fylg"
"847","'The sun must set to rise', in other words, feel content and comfortable, feel relaxed and free, in order to continue positively a tomorrow.","@83wow83","https://yt3.ggpht.com/SI5PHCF_XDGYYJIEeT189UgoJxRNvrr6lyvT_ckZkYsDC-JExr_w4F7M4SwcBICq8zmKPMBaQg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@83wow83","UC_XPVWyOwSBpJfWzy_jdSdA","0","1","2024-05-14T12:33:14Z","2024-05-14T13:53:49Z","Ugx1TOc1gHb_eGnP6RF4AaABAg",NA,"1G4isv_Fylg"
"848","this was one of my most frequesntly played song during the pandemic, wishing I could escape the brutal reality and my depression
 it's both nostalgic and traumatizing listening to it again, but at least I can tell my past self we'll eventually make it and things will get better","@baochaulengoc8557","https://yt3.ggpht.com/ytc/AIdro_ke-jiSc5ETisMG2pa4ZCCbwW7DbPE8Ls4H49spMKN4gEY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@baochaulengoc8557","UC94-JP5Sq0GMlNErW66UWvg","0","0","2024-05-14T07:39:58Z","2024-05-14T07:40:31Z","UgyhMoYo9r_xRp28YQJ4AaABAg",NA,"1G4isv_Fylg"
"849","May.14.2024","@user-wk3eb8xv1z","https://yt3.ggpht.com/wUWfBvFW94qNQZWgxM8i1DOlHH5ZAM2iNzyQJrtgBtbiWfr__Eo2QzIIYIUsFVrb_AaPS4uywdg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-wk3eb8xv1z","UCbezShrXOw0FbZmenfEKHMA","1","2","2024-05-14T04:37:20Z","2024-05-14T04:37:20Z","UgxZ88nH_GZAOOEKMFZ4AaABAg",NA,"1G4isv_Fylg"
"850","Amoooo obrigada coldplay por existir... 🇧🇷🥰😘👏🏻 ouvindo em pleno 2024","@luanapacheco9093","https://yt3.ggpht.com/ytc/AIdro_mYDZiUfN-T8GLP7Oz5RD59MEdHahKbbnu2XUnXTtM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@luanapacheco9093","UCO6kvsnjSQQHHC2p1J2n0wQ","1","2","2024-05-14T04:26:45Z","2024-05-14T04:27:40Z","UgyUYFflfTwoK6YDhnp4AaABAg",NA,"1G4isv_Fylg"
"851","Anyone in 2025","@Ajay1234singha","https://yt3.ggpht.com/map6Lu36SrmJ7iQ1jaVLy793CsEmz464InSoQSKMypXotTrtByyx1vqgPTmUFRr2x26WE4jX=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Ajay1234singha","UCx7c27RMtMfaiAwzO-mwLig","1","1","2024-05-14T02:45:37Z","2024-05-14T02:45:37Z","UgyMSO4-Cti-SQLJaeJ4AaABAg",NA,"1G4isv_Fylg"
"852","The real magic happens at 3:29","@priyankamishra4116","https://yt3.ggpht.com/ytc/AIdro_k-hHt8sqo_LPLgik-S2WcMjLEbelHARQCSBlBOYtxFRC0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@priyankamishra4116","UCIDA4R-6a6MozKvRX7NCnQQ","0","1","2024-05-14T02:32:32Z","2024-05-14T02:32:32Z","UgyKmXdfYjx6IdB4wyd4AaABAg",NA,"1G4isv_Fylg"
"853","I just pulled a 10/10 boys… i made it.","@alanfuad__","https://yt3.ggpht.com/ytc/AIdro_ndQYGvWU475jD9uBfYJ67FJxWrMV8-8ETeI1HZch-IP38=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@alanfuad__","UCbxMfP4Bb3Kdf4d2sQx2RTg","0","1","2024-05-14T02:19:40Z","2024-05-14T02:19:40Z","UgzyCNVfPfBWnXiXLJZ4AaABAg",NA,"1G4isv_Fylg"
"854","When she was just a girl, she expected the world
But it flew away from her reach
So she ran away in her sleep and dreamed of
Para-para-paradise, para-para-paradise, para-para-paradise
Every time she closed her eyes
When she was just a girl, she expected the world
But it flew away from her reach and the bullets catch in her teeth
Life goes on, it gets so heavy
The wheel breaks the butterfly, every tear a waterfall
In the night, the stormy night, she'd close her eyes
In the night, the stormy night, away she'd fly
And dream of para-para-paradise
Para-para-paradise
Para-para-paradise
She'd dream of para-para-paradise
Para-para-paradise
Para-para-paradise
La-la-la-la-la-la-la
La-la-la-la-la-la-la-la-la-la
And so lying underneath those stormy skies
She'd say, ""oh
I know the sun must set to rise""
This could be para-para-paradise
Para-para-paradise
This could be para-para-paradise
(Oh-oh-oh-oh-oh, oh-oh-oh)
This could be para-para-paradise
Para-para-paradise
This could be para-para-paradise
(Oh-oh-oh-oh-oh, oh-oh)
This could be para-para-paradise
Para-para-paradise
This could be para-para-paradise
(Oh-oh-oh-oh-oh, oh-oh)","@raulcastroteixeira699","https://yt3.ggpht.com/WP88UbcBYqfKnm8g_4QOTkTIBL6zNF7e_TpZGAMeWTa96ikDkgR5-_AZAaEmkdqotHUDEb-y5g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@raulcastroteixeira699","UCcjN7-JWkSE0K8oAknY3UmA","0","2","2024-05-14T01:28:05Z","2024-05-14T01:28:05Z","UgwH-fpPH5JzOtQsVyR4AaABAg",NA,"1G4isv_Fylg"
"855","After 12 years, this video is so emotional and amazing!","@andreidumitrescu9465","https://yt3.ggpht.com/ytc/AIdro_mIczeb5BtcmQ5R2pKj1_-9XpPHF2cUlUB70voXWek5Ynk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@andreidumitrescu9465","UC2KX4i-8kkG4gKJEooMqC-Q","2","1","2024-05-13T22:42:57Z","2024-05-13T22:42:57Z","UgxOXiOB44dOV4YGmy14AaABAg",NA,"1G4isv_Fylg"
"856","Day 867 of listening to Paradise by Coldplay everyday for a whole decade.","@ivannasasira2563","https://yt3.ggpht.com/ytc/AIdro_lPVvi5bomYbJn94kDnhuv_rCBXLY4km833yURzj3mTF70=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ivannasasira2563","UCpc3i3jRezEXC1m1zq0OGqA","0","5","2024-05-13T21:45:28Z","2024-05-22T13:24:52Z","UgyP8AeDh9SGBWOtH5t4AaABAg",NA,"1G4isv_Fylg"
"857","سلام","@Fathabadi","https://yt3.ggpht.com/ytc/AIdro_lc1EerEpaw0TuhSAb1of5C4FQVcxkiqQ7rXbzRoX5gsEXd-g8lztl1I2VNb8udxBpZgw8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Fathabadi","UC-O5HLn-zyJAU1Pjmh1CjKg","0","0","2024-05-13T18:42:13Z","2024-05-13T18:42:13Z","UgxkwKPLEIwZjZtUdxN4AaABAg",NA,"1G4isv_Fylg"
"858","Anyone in May 2024","@r1244utube","https://yt3.ggpht.com/ytc/AIdro_kQezGeSqGsFugev-MrNNp2en24ZBZ6UBrG3qP8pmvfolPlrlpLRA3rxcPyPITUKd49cg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@r1244utube","UCibUNhXp63D3B1eV0cNPKJA","2","3","2024-05-13T17:41:30Z","2024-05-13T17:41:30Z","Ugzy39RvdPdh8ZfGptl4AaABAg",NA,"1G4isv_Fylg"
"859","May 2024 anyone","@jasperdooley3200","https://yt3.ggpht.com/ytc/AIdro_k6ZRH_k62FiOXnVAo5RmmgcP4AKfhXbyCokoxY544=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jasperdooley3200","UCrMX4kiWmDyY5zTt1wT4L8A","1","1","2024-05-13T14:32:46Z","2024-05-13T14:32:46Z","Ugw7tg0NCeUIJ7c1u3h4AaABAg",NA,"1G4isv_Fylg"
"860","This is probably, for me, the anthem of the experiences lived at each end of the year. 😊❤","@NiroJacks09","https://yt3.ggpht.com/s6jF5wN3oyVwodJ2i2je2UdObGVYi8FopKq-_LHS7a3GzW28AZSv6X4yKNVYKLxhLhescyZtnA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@NiroJacks09","UCEX4Vwwlrosc33gw1tQeA8Q","2","4","2024-05-13T13:07:51Z","2024-05-13T13:07:51Z","Ugxkf6j401LvU0CYgmR4AaABAg",NA,"1G4isv_Fylg"
"861","Anyone in May 2024?","@IngridRojas-sn4qd","https://yt3.ggpht.com/1lnnLOXNFfRQSwQLlPYXGvyMlzWmqC4vhhE3TcxIOC6q3fwRqSSOq5Wjb2te1v9wLJeov3HzTIc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@IngridRojas-sn4qd","UCkj5zEhSuP1tc36RRD_-xNQ","1","2","2024-05-13T11:55:15Z","2024-05-13T11:55:15Z","UgznPN6PfBkudzHzuAV4AaABAg",NA,"1G4isv_Fylg"
"862","Who is here May 2024?","@Hanusia1231","https://yt3.ggpht.com/Ds1l2VL8L5niEUFSf-LAdcXlaljOWMoIhzeGmkjNdmCCemFGkpVSSFieInYYsS3CC13qU2jg6a0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Hanusia1231","UCFzYiipPRDdkJx1dv6O0oBA","3","19","2024-05-13T11:50:22Z","2024-05-13T11:50:37Z","UgwsPVcSTambVSsIC6d4AaABAg",NA,"1G4isv_Fylg"
"863","Yes  bra","@robyndyer9341","https://yt3.ggpht.com/ytc/AIdro_mKfWSbibJrHwZ3ELLP9FYFTWM5IFtUj2GSLr5hCcE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@robyndyer9341","UCw1g0t1A_ZTkoi8kqxDU4pQ","0","0","2024-05-13T11:50:22Z","2024-05-13T11:50:22Z","UgzY18KY4DgwGvYenlh4AaABAg",NA,"1G4isv_Fylg"
"864","I remember this song❤","@googleuser8562","https://yt3.ggpht.com/ytc/AIdro_ligK9dpDRyGdokS7kbZk4xA4FcW-jWWOsUHh9oOu-Cf85t=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@googleuser8562","UCruE-2x_b3VhLTGkIM0nRFQ","0","2","2024-05-13T08:44:50Z","2024-05-13T08:44:50Z","Ugwvzt7e-iKPWc4tHIZ4AaABAg",NA,"1G4isv_Fylg"
"865","Mohammad (sm)- the greatest man in history","@2mviewer430","https://yt3.ggpht.com/7FZFA9CHUAxNfws0GJauqTjfz-bqfUsd9enn4pwxLBGb3SW3ldP-7qSIgU5T1I-mCTgTk8QsLA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@2mviewer430","UCc6VOcarnwtP-h9KoGGyOpQ","0","0","2024-05-13T07:32:24Z","2024-05-13T07:32:24Z","UgwNF1U3VGruFggCZ-d4AaABAg",NA,"1G4isv_Fylg"
"866","Anyone here May 2024","@erikadavis978","https://yt3.ggpht.com/f2OOoNkYLpLorUi3uaSAzDTyjDBWdmPhnpOWQ9useudvtxN6qnM4Bh97i0So633U54wWqYs6=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@erikadavis978","UCcnY9L_kJPnz_-Tj222j-_g","1","1","2024-05-13T07:20:13Z","2024-05-13T07:20:13Z","UgzE0t9JzCi47oPmfc14AaABAg",NA,"1G4isv_Fylg"
"867","Guys I think this song has an elephant, I don’t know tho🤷‍♂️","@LSPGaming14","https://yt3.ggpht.com/lCSP7KRkpijcPr16EjYu7DMaMJHSV4IuzOhlmBqoyHfZnb_VYLDYa_ziAcg5-e7zpUeHhdbr=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@LSPGaming14","UCHUE-JtRiUdePF204e3313Q","1","2","2024-05-13T03:47:12Z","2024-05-13T03:47:12Z","UgzmclYM_XRitoDcoTx4AaABAg",NA,"1G4isv_Fylg"
"868","Anyone here in May 2024","@SilencerNinja","https://yt3.ggpht.com/8cWWoNK5jIGmXb274-DeYP2_478un2Y8FyO3hWmSeeBxX4Ipoqxi--NbLGiExHPgQBvhmowEkg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@SilencerNinja","UCKhf23k4NXN4cTxUf5uQ_ug","0","11","2024-05-13T03:30:30Z","2024-05-13T03:30:30Z","UgzJNdVy8n2IZ3Gxvvh4AaABAg",NA,"1G4isv_Fylg"
