"","Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"300","تطلهوا حياته مني علشت
انا مش بمثل ومليش في جوكم ده مله","@user-mw1rh1qd8e","https://yt3.ggpht.com/ytc/AIdro_n14VfaJx7-Nx-uYsNa_r4T2An9PFn1QfDDHBi3kZq9F5c2y6qSdYwkKa6AmV-YlsKZJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-mw1rh1qd8e","UC1znoC7KWdtejQC0N2e74RA","0","0","2024-05-13T08:46:10Z","2024-05-13T08:46:10Z","Ugx2U3IIdr5uuZZLBId4AaABAg",NA,"PT2_F-1esPk"
"301","It still takes me back to 2016 it was all simple","@user-vk7hz9fb6m","https://yt3.ggpht.com/ytc/AIdro_k1Xp3OrktpqNwGhtbo6zA1N8xZfM2-ivxM7ptxl7Dd_E2Ehrne9RE1y1nc08gin6WZJg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-vk7hz9fb6m","UC5uipVYcptIq4RATAcWw4ZA","0","2","2024-05-13T08:25:23Z","2024-05-13T08:25:23Z","UgyHksrM9rG9V9Qsehh4AaABAg",NA,"PT2_F-1esPk"
"302","Anyone  11 may 2024","@nishachouhann","https://yt3.ggpht.com/yO1WcXKBTPPT07Umn_QGSpJIVF5jHf6w9Ymv7fCqrEe5jspmZQLd7cVHya6K_Hkn_DTz8Grr=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@nishachouhann","UCEg4bG9aLtxzYb-E5nfpi4g","0","0","2024-05-13T08:03:40Z","2024-05-13T08:03:40Z","Ugw6Wl4XU_vpqUncbMR4AaABAg",NA,"PT2_F-1esPk"
"303","The era 😭🔥","@hgqwn","https://yt3.ggpht.com/fq7IOkY6Fb97_RgHczM8MR1vwQMlSnsYjaUgthFcjhJhAxpqTYHLbx0ZdoHGQjZoUn_yNF5zOw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@hgqwn","UCRHH26uvDI2i3TPY4QG-_rg","0","0","2024-05-13T06:25:33Z","2024-05-13T06:25:33Z","Ugz2POvBfbORkskTAuB4AaABAg",NA,"PT2_F-1esPk"
"304","Fav song","@lwinmoe3178","https://yt3.ggpht.com/zB57zRlSioNniVDN0UtmN9Q0__yRIMOz4qNYFLqusGFGcsE8rOqeVgwdnWqU_3nHtY6GH6IMmg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@lwinmoe3178","UCJOugPvzrEJLQ4Xp4IiMx1Q","0","0","2024-05-13T05:56:49Z","2024-05-13T05:56:49Z","UgxV6xy4-swbDu2Rjtt4AaABAg",NA,"PT2_F-1esPk"
"305","Gyatt, I was in Ohio before I met you
I rizz too much and that's an issue
but I'm grimace shake
Gyatt, tell your friends it was nice to rizz them
But I hope I never edge again

I know it breaks you're a phantom
taxing in Ohio and I'm still not Sigma
4 years no Livvy
Now you're looking pretty on Adin Ros Twitchy and I can't risk
No I can't mew
So baby gronk me closer in the back Skibidi toilet that I know you can't afford Kai Cenat  tat ted on my shoulder
Pull that gyatt right off the corner from the phantom that you taxed
from your roommate back in Ohio
We ain't ever not the rizzler","@marlandrem.carreon2367","https://yt3.ggpht.com/rOmjDzUeZW3-1D8xUtFMHQ-y5999lKvRXn5L_gKdsaGVu1eWL_OqLCrMjyp3AERs-MSotHKT=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@marlandrem.carreon2367","UC4GnOL9irpxnaFmZ0KYrrCA","2","0","2024-05-13T05:40:00Z","2024-05-13T05:40:00Z","UgzthLs5cjIzuuzVRKJ4AaABAg",NA,"PT2_F-1esPk"
"306","Too bad that “brainrot” bulls!ħț ruined this song","@itstigerhopper","https://yt3.ggpht.com/b9ia_KB9B1TkJMQsjPqaNe6IQKmvEKLqwz2MntspP55pqGq9AD7LninHGJ5amlYiLvZwS1_zuA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@itstigerhopper","UCC22NC64W1izF7gmCG0_Nbg","4","5","2024-05-13T03:55:26Z","2024-05-13T03:55:50Z","Ugz4neQ4DtswmTENAjp4AaABAg",NA,"PT2_F-1esPk"
"307","Nice locations❤😮","@tharindudhananjaya2185","https://yt3.ggpht.com/ytc/AIdro_lp7Lam-IdYVkqHuDbgzdBuHIYU5Cg_khBFyQ5IzTv5Dg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@tharindudhananjaya2185","UCu75W3OjKbbeOLwXkDXCz_w","0","1","2024-05-13T03:14:52Z","2024-05-13T03:14:52Z","Ugyx6xdxmCTEGDzukfJ4AaABAg",NA,"PT2_F-1esPk"
"308","Gyat I was in ohio before I met you💀","@waingkay3607","https://yt3.ggpht.com/2LBsxA4-IMfLCiUowwW_6lXgwX_gumuCJ7yFePqoIu1VEYmOKdtpZtYPzg9jh9JMd6G1ZEterw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@waingkay3607","UCyXSo5Pgecksy-lxnCfm_Pg","1","2","2024-05-13T02:09:40Z","2024-05-13T02:09:40Z","UgxfgKa7qfuJshCs0HJ4AaABAg",NA,"PT2_F-1esPk"
"309","I used to watch this music video on my dads phone 🔥😭","@diya9729","https://yt3.ggpht.com/PFyKEI6f_vNSbTXLnzBG6RihMoHjcMG8UDw1gQG32NhmbTrGP81Tnmgx1cfoO01ExlpLDMZqig=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@diya9729","UCxDxO_E8EM0mE15wJ4yGC9Q","0","0","2024-05-13T00:12:37Z","2024-05-13T00:12:37Z","UgzAF13qSeXFs5gApcJ4AaABAg",NA,"PT2_F-1esPk"
"310","Gyaat i was ohio","@PogiSigi","https://yt3.ggpht.com/ytc/AIdro_lPzli4dJG5cLnw96ruYoBNm3_5_eD8i8XDpv7ulgomHNDYGeHCJcNCTE1xkfCyWJwrCw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@PogiSigi","UCkPsVG2vLSc-qwmirW3DvHg","1","1","2024-05-13T00:02:04Z","2024-05-13T00:02:04Z","UgzDuD7eiViW23AAyXx4AaABAg",NA,"PT2_F-1esPk"
"311","2024 anyone🕺🎤🎼🎵🎶🎤","@reezydrips_drips6823","https://yt3.ggpht.com/ytc/AIdro_nIv0XrCb1RN_eX0hb_tY-rmCf7NLnRP8OH9KPQmuvBmfE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@reezydrips_drips6823","UCazK1e8gI2fIM4qEftQwtSA","0","0","2024-05-12T23:12:06Z","2024-05-12T23:12:06Z","UgyHgnsQIlIVd100v7l4AaABAg",NA,"PT2_F-1esPk"
"312",".","@mckskitchen","https://yt3.ggpht.com/97OH9zGU8htXKd54rd9w-PrO4vsmOIyBeBkR29i9vMW4mXfq4vS98M4C6G51dbgDrqpNQlvhLTU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@mckskitchen","UCN-C0_UExSN0Nujca-e12zQ","0","0","2024-05-12T22:59:28Z","2024-05-12T22:59:28Z","Ugy6Xpg543FRyImpeJd4AaABAg",NA,"PT2_F-1esPk"
"313","not me just chilling watching this and thinking it said 3m views then seeing its 3B","@antialpha2319","https://yt3.ggpht.com/tBwmKrsnf9PMpdprOmSrZgrkDW1dV0yUsqE_a_ghMnYHdyWM-ff8iPBS-aqyBzxbYf6X-614xg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@antialpha2319","UCqNU6oLcgabF0Wb21-X0p0w","0","2","2024-05-12T21:51:28Z","2024-05-12T21:51:28Z","Ugwjk1coXpBG8hhjoVh4AaABAg",NA,"PT2_F-1esPk"
"314","I’m here ❤","@armanijones3725","https://yt3.ggpht.com/ytc/AIdro_mBq09KWWZY4n3XnBPSyXC9zwX1bq-ypUT457Fuu04=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@armanijones3725","UCTBcQ_JD3WPJD6DA9K-i26g","0","0","2024-05-12T20:12:07Z","2024-05-12T20:12:07Z","UgxoE2So00yL7_jpNPN4AaABAg",NA,"PT2_F-1esPk"
"315","Yes. IS fantastique","@NaimFeroudj","https://yt3.ggpht.com/l24PE2x70apjY5OiXT6fPhJ7YEThPpabNxSmchqDG-6rN387VqLIj3tP7iYZe1ZpDYrz46zfgUk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@NaimFeroudj","UCiLKNjjz5C2JvhycSd_dnpQ","0","0","2024-05-12T19:29:08Z","2024-05-12T19:29:08Z","UgyTrajRKKSO2AfGPtZ4AaABAg",NA,"PT2_F-1esPk"
"316","💙💙💙💙💙💙💙","@mistydemaranville5119","https://yt3.ggpht.com/ytc/AIdro_nZa2L5tvX7AvSd4Ge5CNES4grhI0iSwAR0FOEKVgy-ONyNf84-qq6U12ADeVbgPcot_Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@mistydemaranville5119","UCOTqvwjtHGjILmDUMxQDw0w","0","0","2024-05-12T18:57:32Z","2024-05-12T18:57:32Z","UgxmlodeZmqpD7_xEst4AaABAg",NA,"PT2_F-1esPk"
"317","first sip of my whiskey starts with tis song.","@Dr.Potcast","https://yt3.ggpht.com/kVcmDHrHxuiCMLI35AwIS6wvBJ5xj12if7EaOKn-aLETWLD2qSoQ-NLGHew1UR-ej6Xh5AxT38I=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Dr.Potcast","UC9g53ENv04fHJKR5G8eDuRA","0","0","2024-05-12T18:19:09Z","2024-05-12T18:19:09Z","UgymYRVaInx2ja1DtyN4AaABAg",NA,"PT2_F-1esPk"
"318",".","@BY-lx4vk","https://yt3.ggpht.com/ytc/AIdro_kLOrILsHkZi1_z7RCHwjDuOjDHppy6LuDdAm0sgLmI4qA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BY-lx4vk","UCS3k8qQ-kWgKiu7OuQ2VFCg","0","0","2024-05-12T16:34:32Z","2024-05-12T16:34:32Z","UgwElcVHDtOeugNuJg54AaABAg",NA,"PT2_F-1esPk"
"319","Me in 2024 wondering if all these roommates from boulder ever got their mattress back?🤣","@kawaiichili8666","https://yt3.ggpht.com/e8DwZnqEzutjCyRfC2i0KGdRH-j7-dnZyn9DG7NnkUsI2QXrPlDXGx-2OztVL-1Uydf2JBGfIA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@kawaiichili8666","UCOprgLu_2FLETUXDLXQnIDg","0","0","2024-05-12T15:21:27Z","2024-05-12T15:21:27Z","UgyNNjoDzLEuD7eRST54AaABAg",NA,"PT2_F-1esPk"
"320","VIDEO:🧑‍🤝‍🧑
viewers:👨","@AjiAustaw","https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AjiAustaw","UCjh4rD-CfSZerYZRutWOrSg","0","1","2024-05-12T15:13:57Z","2024-05-12T15:13:57Z","Ugz_2AMxTSNncHpo5FB4AaABAg",NA,"PT2_F-1esPk"
"321","很好聽","@user-kf1qk6fc5o","https://yt3.ggpht.com/ytc/AIdro_mHABxys7o5BOumMvW-CcSaJcTwNat-vFvWX1bRKzwOsvGYa84=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-kf1qk6fc5o","UC2FSVt3aMWnfvz8G3OeSriQ","0","0","2024-05-12T13:51:26Z","2024-05-12T13:51:26Z","UgwwXgAlYFso4OoLX-R4AaABAg",NA,"PT2_F-1esPk"
"322","Canyon Ave 119","@EmetSheker","https://yt3.ggpht.com/1E7R9WUcn9qDMHVcEAtAPF10muYJ36sVHVlNLLQ2h3L4AMfaQt2LZanJHSvY2_FXnSovreil=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@EmetSheker","UCvOBCKfeflSMan9BOljLzuQ","0","0","2024-05-12T13:27:10Z","2024-05-12T13:27:10Z","UgxuugzZZM4RpzI1hB14AaABAg",NA,"PT2_F-1esPk"
"323","Anyone 2024 ?😂😂","@davgametm5493","https://yt3.ggpht.com/ytc/AIdro_lM5XIILZ86i-sYXgccHJEiT3jKPIBPc2_3HwJZ-x4rnQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@davgametm5493","UCmSdb93SMmFqqjm-e3Iscjw","0","13","2024-05-12T10:27:16Z","2024-05-12T10:27:16Z","UgyEx_x_PUEcEQl0UtV4AaABAg",NA,"PT2_F-1esPk"
"324","Who is still listening in May 2024 .???","@markk4615","https://yt3.ggpht.com/ytc/AIdro_nGiq9mGhrr_nuuy9GPzOuzV1rYiLGwQRZco1Lzx9s=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@markk4615","UC3r9KjwD4iFLuR15YDfPepA","0","0","2024-05-12T09:20:58Z","2024-05-12T09:21:12Z","UgwS85YEzHN3PqiXQ-h4AaABAg",NA,"PT2_F-1esPk"
"325","Everything about this production screams love. The lyrics, the music. the models, the vibe. Incredible.","@corpuscallosum1357","https://yt3.ggpht.com/ytc/AIdro_maP2SmjG4NqGIcpy4sRztEIZQQzsoVjgu4fyPjbMI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@corpuscallosum1357","UCOIp8ikovceVzLn2hidX3HQ","0","0","2024-05-12T06:39:06Z","2024-05-12T06:39:06Z","Ugy7Lo1ea1H2elE_M-54AaABAg",NA,"PT2_F-1esPk"
"326","Still feel same vibe when hear this song in 2024 ❤","@asanthaperera2649","https://yt3.ggpht.com/ytc/AIdro_lu40FuUbqRRf73RLoNQfL8FyeU4KpdypOTyuINY-DwWlQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@asanthaperera2649","UCEuslG8QMCF9C7bJbu_mbcw","0","0","2024-05-12T06:32:14Z","2024-05-12T06:32:14Z","Ugx5zBEwToR_dZkOPMh4AaABAg",NA,"PT2_F-1esPk"
"327","What happened to this era? Heading into trance and sexy tunes, then it took a violent turn into mediocrity. WTF?","@corpuscallosum1357","https://yt3.ggpht.com/ytc/AIdro_maP2SmjG4NqGIcpy4sRztEIZQQzsoVjgu4fyPjbMI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@corpuscallosum1357","UCOIp8ikovceVzLn2hidX3HQ","0","0","2024-05-12T06:31:22Z","2024-05-12T06:31:22Z","UgyEMtOUpyDdddRUDwl4AaABAg",NA,"PT2_F-1esPk"
"328","What happned to us as a species?","@torinwoodle9604","https://yt3.ggpht.com/ytc/AIdro_md2kjBkXxZ1c_KlZpoJO-02GjsjF6nYPIXD6qJk55X=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@torinwoodle9604","UCjLUmc8HiVixc16MLTJPlbw","0","0","2024-05-12T06:17:09Z","2024-05-12T06:17:09Z","Ugyfd_CRmweJGEKM0gR4AaABAg",NA,"PT2_F-1esPk"
"329","Some songs just dont get old","@user-pk4du4td1t","https://yt3.ggpht.com/ytc/AIdro_mudJBOukNXf6EwU9s9qkSmrQeXVMInDb6nJZWhI4Ee75BBlCMMDWOLtD2fTJpyUniYrg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-pk4du4td1t","UC2KhBPdP7moRFrZtmHNIs4Q","0","1","2024-05-12T04:37:27Z","2024-05-12T04:37:27Z","UgwvPe67zSVCjnVEi894AaABAg",NA,"PT2_F-1esPk"
"330","Erm, what the sigma?","@KlienLien","https://yt3.ggpht.com/ytc/AIdro_kLAR5qJgus986wbH2t2jW7TcqQVb1QlPYg0AY4hNKx24nX5Ac=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@KlienLien","UC7RZGmn0gC8t5wVJHti4jLg","0","1","2024-05-12T01:41:04Z","2024-05-12T01:41:04Z","UgxNNy25wH2o_dEAEV14AaABAg",NA,"PT2_F-1esPk"
"331","Alguien del 2024😢","@user-wb4gk1kq5d","https://yt3.ggpht.com/ytc/AIdro_nATaj_XyZ449yTpyY9GNkkpedOEjet8B9ru95ikqwS3Mf-MXvcS1UlV0t6a5VEu6AwMQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-wb4gk1kq5d","UCQpE64TN-yyqezZw2s2QhfA","0","0","2024-05-12T01:13:51Z","2024-05-12T01:13:51Z","UgxDk96JflQEdj4R1S54AaABAg",NA,"PT2_F-1esPk"
"332","GYATTT","@alexalexandru3092","https://yt3.ggpht.com/Ww7EFRvMmAx858x0t0Bp2QZCEy1Mg1wJz-gl1NlCWfU4Tst1xAzovmfgleN5nXEQ3bImgUjTRg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@alexalexandru3092","UCKeNo0cMzmtUHSB_BYK1luQ","1","1","2024-05-12T00:08:26Z","2024-05-12T00:08:26Z","UgwYQC2hRApOdYNEV0p4AaABAg",NA,"PT2_F-1esPk"
"333","Any one here in 2026?","@raoufmostafa926","https://yt3.ggpht.com/ytc/AIdro_lINzkBRXDuH5eczh0oRTbnk8oFFgVzSbtBLhMYshSssw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@raoufmostafa926","UCK6PHFbpIDS6qGWQypBoukg","1","1","2024-05-11T21:59:56Z","2024-05-11T21:59:56Z","Ugwh95HViskPQusjvJB4AaABAg",NA,"PT2_F-1esPk"
"334","Postmodern jukebox did it better","@elsusman576","https://yt3.ggpht.com/UV6G6Uy2XOJFMhUWB1ufoT5CRSPNNmWV3pFmxj4Qa-4qTpuez20wLiaWOxZdRdkI9AREMvF7QLw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@elsusman576","UCwp4JdYtVIOLXMOkM3Q8hSA","0","0","2024-05-11T18:51:09Z","2024-05-11T18:51:09Z","UgxGRmNCg9Nc8Izss514AaABAg",NA,"PT2_F-1esPk"
"335","ความทรงจำที่ดีที่สุดในชีวิตผมเลยคับ","@user-ov2kj9xn4j","https://yt3.ggpht.com/ytc/AIdro_kSgzsn-PaGdvyWXb6AMhFa1gscZpG84RXiatevNLqmSu1hqWQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ov2kj9xn4j","UCnZRQMQuDnNqFFNYb7AvGJQ","0","0","2024-05-11T18:28:42Z","2024-05-11T18:28:42Z","Ugw6SAqkkKaAIKSvtrp4AaABAg",NA,"PT2_F-1esPk"
"336","I'm going to play retro bowl appreciate in ministry call of duty appreciate too maybe later you me contact face book 180  out suspended by judges","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T14:49:12Z","2024-05-11T14:49:12Z","UgwT_itrwtMzwZA2vYt4AaABAg",NA,"PT2_F-1esPk"
"337","Favourite song superb lyrics love it 🔥❤️","@Priyankabhise-uw7cb","https://yt3.ggpht.com/ytc/AIdro_nusKmZATTFepe_OlKa8JyO-6iYOa1X47MpI9Y2RzmxHnb3yNgJRjgNAhXoZlMjqL8eQA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Priyankabhise-uw7cb","UCnpib6EGxg2cWwgehV1YBBw","0","0","2024-05-11T12:43:00Z","2024-05-11T12:43:00Z","UgyqSW5pfW8Rh_LZG954AaABAg",NA,"PT2_F-1esPk"
"338","Gyatt, I was in Ohio before I met you,
I Rizzed too much and that's an issue,
But im Grimace Shake.
Gyatt, tell your friends it was nice to Rizz them,
But I hope I never edge again,
I know it breaks your fanum,
Taxing in Ohio but I'm still not sigma, 
Four years no Livvy,
 Now you  looking pretty on the Aiden Ross Twitchy,
But I..I.I can't rizz,
No, I..I.I can't mew,
So baby gronk me closer in the back,
Skibidi Toilet,
That I know You can't afford,
Kai cenay tated on my shoulder,
Pull the Gyatt right of the corner,
From the Fanum that you Tax,
To your roommate back in Ohio,
WE AIN'T NEVER NOT THE RIZZLER!!!","@NazzrayTVbox","https://yt3.ggpht.com/ytc/AIdro_kFgGxM3aDBe2sjrvElqL8HYiQIcKxyeF6QF8z_b6y2RlZHraJr0i89ffz9uvpBtF7hrQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@NazzrayTVbox","UCiuAZkNwZxkfX4xxeGzSaqw","0","0","2024-05-11T12:39:32Z","2024-05-11T12:39:32Z","UgxHCkTeP7fovRAU4HZ4AaABAg",NA,"PT2_F-1esPk"
"339","11.05.2024 / 16;20 (Cy İcdm iki xrm ile) (MM brzdn Hökme gl gdck İns) (MMa qğl bsrb) (İsdn gldm ytdm)","@motherlandmars5999","https://yt3.ggpht.com/ytc/AIdro_k-oUgWs7nt5-J4lpdSWiuSjcHm6b5BN5k_qm5I_xGOg4U=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@motherlandmars5999","UCvRO6pedQZ86xTItitO0UlQ","0","1","2024-05-11T12:20:57Z","2024-05-11T12:20:57Z","UgznDy2V9VGmjStBAkx4AaABAg",NA,"PT2_F-1esPk"
"340","🥱berry bee bad swip","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T12:13:34Z","2024-05-11T12:13:34Z","Ugxe3_oyYBIBM4RelzR4AaABAg",NA,"PT2_F-1esPk"
"341","💋🤖🥰😊🥱🤭🫢🤗🤬😳🥶🙈👹💯🎉🫶🖖🧑‍🦽","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T12:09:06Z","2024-05-11T12:09:06Z","Ugy6GdVZr79VJ1detxZ4AaABAg",NA,"PT2_F-1esPk"
"342","🍔🙈🫨🫁🤳🥥👃🏀😵‍💫💤🙏😁","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T11:16:34Z","2024-05-11T11:16:34Z","Ugx9xMWWHaQGIvJh2T14AaABAg",NA,"PT2_F-1esPk"
"343","Anyone in may 😅","@ruhansarder7471","https://yt3.ggpht.com/xgsG48X_dtbckGCmPvVajVdd3VYJJWfbY14g1wnmLs_5V5uafMJCMdtz8ULHpSSCPx4qjzkEQg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ruhansarder7471","UCCnyQsYj1LAV8CGu0S1AixA","0","0","2024-05-11T10:37:34Z","2024-05-11T10:37:34Z","UgxgsLE_mJk4A30rcdp4AaABAg",NA,"PT2_F-1esPk"
"344","Lil Bo Peep, dont go2 Tucson!!!","@lilbitchy","https://yt3.ggpht.com/nfYx2qOuoC95dF7LBVRkeqpPvSp_XUSFfvm6vuALqHeGzOQMpk4A7OJO1JdDCh4VqqI4WGSi6jI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@lilbitchy","UCZkfwscrHTeZZktVkUlosdQ","0","0","2024-05-11T10:35:43Z","2024-05-11T10:35:43Z","UgxaG4XTEfw0f8FchEp4AaABAg",NA,"PT2_F-1esPk"
"345","This kind of makes me cry lol. This came out when I was 8, it was 2017...where has the time gone...","@MayaLeafly","https://yt3.ggpht.com/hDJvnpC_5RRq-LrNEx30Npf8cKZne4Bx4c3V9YBRTvHIDQ3JX7iC26gXRXVDDHMooViJ-BMI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@MayaLeafly","UC4_398RrXTp7HoX_qdcsS3w","0","0","2024-05-11T10:16:08Z","2024-05-11T10:16:08Z","Ugwq--aVv5Ln-juVRDF4AaABAg",NA,"PT2_F-1esPk"
"346","Dude promising if the people are following you for your reason to laugh and smile like the joke needs to be specific I'll move on God if you start crying and read some of this s*** because you're acting like you can do what you want because you heard so you have feelings to release and s*** and it's not just a slander me","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T10:07:25Z","2024-05-11T10:07:25Z","UgzyN5SZ8pH8Mqmnmkh4AaABAg",NA,"PT2_F-1esPk"
"347","Look look you want to do extra stuff for people and just have specifics cut out like you can use the words and add it up like these words are all words that a person would use to talk to you anyway","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T10:06:12Z","2024-05-11T10:06:12Z","UgyShM3TgmJaOrFabE94AaABAg",NA,"PT2_F-1esPk"
"348","Look look like somebody else can join somebody else all the time because they're so annoyed because they're off cocaine but it's just medicine that they're saying I'm trying to be proved on for them to look at because they do it their way and s*** so she can just milk for them and s***","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T10:05:23Z","2024-05-11T10:05:23Z","UgxZsLw114yVnYoftYB4AaABAg",NA,"PT2_F-1esPk"
"349","Look look like somebody else can join somebody else all the time because they're so annoyed because they're off cocaine but it's just medicine that they're saying I'm trying to be proved on for them to look at because they do it their way and s*** so she can just milk for them and s***","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T10:05:10Z","2024-05-11T10:05:10Z","UgyFC9j5aAjSBZFtbNN4AaABAg",NA,"PT2_F-1esPk"
"350","Look look they don't even have to read it or even hear it dude from God and s*** dude they can't hear it now they're going deaf and blind and s*** and still can't prove it along with God and s*** perfectly so they can say we'll just print it off and spread it around","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T10:04:33Z","2024-05-11T10:04:33Z","Ugy_ejIPwJ1g-ROOrnt4AaABAg",NA,"PT2_F-1esPk"
